timestamp,F3
214693,218.0958
214697,205.787
214701,356.1847
214705,113.0867
214709,345.7992
214713,216.5572
214717,183.0928
214720,360.4158
214724,108.8556
214728,325.0281
214732,215.4033
214736,163.4757
214740,343.4913
214744,88.08455
214748,286.9479
214752,202.7099
214756,120.0104
214760,315.7966
214764,56.15871
214768,260.0225
214772,185.7853
214776,80.00693
214780,303.4878
214784,35.00303
214788,220.4037
214792,173.4766
214796,41.92671
214800,264.2536
214804,2.307892
214808,176.9384
214812,156.1674
214816,10.77016
214820,246.9445
214824,-8.077622
214828,125.3955
214832,131.9345
214836,-29.2333
214840,214.2493
214844,-14.232
214847,113.0867
214851,135.3963
214855,-38.46487
214859,208.0949
214863,-24.61752
214867,75.00649
214871,113.0867
214875,-92.31568
214879,156.9367
214883,-56.92801
214887,29.61795
214891,95.39287
214895,-120.0104
214899,115.01
214903,-97.70077
214907,-35.38768
214911,54.23546
214915,-176.9384
214919,58.08195
214923,-145.3972
214927,-129.6266
214931,-22.30962
214935,-263.869
214939,-43.08065
214943,-235.0203
214947,-223.0962
214951,-96.16217
214955,-346.5685
214959,-111.1635
214963,-257.7146
214967,-255.7914
214971,-114.2407
214974,-358.4926
214978,-131.9345
214982,-271.9466
214986,-291.5637
214990,-114.6253
214994,-360.0312
214998,-131.1652
215002,-231.1739
215006,-281.5628
215010,-90.77709
215014,-336.9522
215018,-116.1639
215022,-201.5559
215026,-275.7931
215030,-77.69903
215034,-320.797
215038,-116.1639
215042,-179.6309
215046,-262.7151
215050,-39.23417
215054,-295.7948
215058,-115.7793
215062,-163.4757
215066,-277.3317
215070,-46.54249
215074,-294.2562
215078,-127.3187
215082,-149.6283
215086,-288.1019
215090,-57.6973
215094,-305.7957
215098,-161.5524
215101,-164.6296
215105,-320.4124
215109,-76.16044
215113,-305.4111
215117,-177.323
215121,-154.2441
215125,-324.6435
215129,-69.23676
215133,-291.9484
215137,-175.3998
215141,-130.0113
215145,-318.1045
215149,-69.23676
215153,-277.3317
215157,-188.0932
215161,-115.3946
215165,-307.3343
215169,-48.08109
215173,-252.3295
215177,-191.9397
215181,-97.31612
215185,-306.565
215189,-49.23503
215193,-225.7888
215197,-171.5533
215201,-57.6973
215205,-283.1014
215209,-43.08065
215213,-210.4028
215217,-185.7853
215221,-46.92714
215225,-286.5633
215228,-39.23417
215232,-186.9393
215236,-192.709
215240,-43.84995
215244,-283.8707
215248,-43.08065
215252,-171.1687
215256,-198.8634
215260,-31.15654
215264,-275.0238
215268,-45.0039
215272,-146.1665
215276,-188.8625
215280,0
215284,-256.5607
215288,-44.2346
215292,-139.6275
215296,-209.6335
215300,-0.7692974
215304,-246.1752
215308,-48.46573
215312,-120.7797
215316,-213.8647
215320,8.462271
215324,-238.4822
215328,-51.54292
215332,-87.31525
215336,-205.0178
215340,15.7706
215344,-228.0967
215348,-55.00476
215352,-79.62228
215355,-214.634
215359,10.77016
215363,-227.3274
215367,-67.31352
215371,-54.62011
215375,-199.6327
215379,41.54206
215383,-189.6318
215387,-50.00433
215391,-21.92498
215395,-179.2463
215399,78.85298
215403,-131.9345
215407,-1.538595
215411,56.92801
215415,-131.5499
215418,135.781
215422,-65.77493
215426,39.23417
215430,133.8577
215434,-42.31136
215438,224.2502
215442,37.69557
215446,128.4727
215450,235.0203
215454,35.00303
215458,294.2562
215462,110.3942
215466,145.0126
215470,258.4839
215474,36.92627
215478,291.1791
215482,126.5494
215486,150.013
215490,280.0242
215494,30.77189
215498,271.1773
215502,115.3946
215506,115.3946
215510,263.869
215514,11.92411
215518,238.4822
215522,100.0087
215526,73.08325
215530,243.4826
215534,-17.30919
215538,196.5555
215542,72.6986
215545,22.69427
215549,208.0949
215553,-47.69644
215557,161.9371
215561,61.54379
215565,-16.53989
215569,185.016
215573,-66.54422
215577,128.088
215581,50.77363
215585,-43.84995
215589,153.8595
215593,-101.1626
215597,86.16131
215601,36.92627
215605,-77.69903
215609,139.6275
215613,-123.8569
215617,31.15654
215621,-6.154379
215625,-143.8586
215629,95.00823
215633,-146.1665
215637,0
215641,-15.38595
215645,-170.784
215649,70.00606
215653,-172.3226
215657,-46.92714
215661,-34.23373
215665,-214.634
215669,22.30962
215672,-210.7875
215676,-103.4705
215680,-61.92844
215684,-248.0984
215688,1.153946
215692,-228.866
215696,-149.6283
215700,-83.08412
215704,-284.64
215708,-27.31006
215712,-214.634
215716,-141.1661
215720,-52.69687
215724,-263.0997
215728,-8.077622
215732,-195.0169
215736,-146.5511
215740,-27.31006
215744,-251.1756
215748,-1.923243
215752,-162.7064
215756,-125.3955
215760,3.461838
215764,-236.5589
215768,5.76973
215772,-137.3196
215776,-141.1661
215780,8.077622
215784,-225.4041
215788,11.92411
215792,-135.3963
215796,-166.5529
215799,1.923243
215803,-242.7133
215807,-21.54033
215811,-136.1656
215815,-182.3235
215819,3.846487
215823,-244.2519
215827,-31.92584
215831,-120.395
215835,-180.7849
215839,8.077622
215843,-246.9445
215847,-40.38811
215851,-112.3174
215855,-210.7875
215859,0.7692974
215863,-246.1752
215867,-51.54292
215871,-105.0091
215875,-219.6344
215879,1.538595
215883,-245.0212
215887,-77.31439
215891,-96.54682
215895,-221.173
215899,14.232
215903,-236.9436
215907,-85.77666
215911,-84.23806
215915,-236.5589
215919,6.154379
215923,-225.4041
215926,-90.77709
215930,-68.85211
215934,-228.866
215938,14.232
215942,-207.3256
215946,-90.39244
215950,-46.54249
215954,-228.4813
215958,19.23243
215962,-196.5555
215966,-95.39287
215970,-30.0026
215974,-227.712
215978,19.23243
215982,-180.0156
215986,-109.6249
215990,-25.00216
215994,-236.1743
215998,16.15524
216002,-173.8612
216006,-116.9332
216010,-5.000433
216014,-227.712
216018,13.84735
216022,-158.0906
216026,-126.9341
216030,-8.462271
216034,-242.3287
216038,1.923243
216042,-152.3209
216046,-145.0126
216050,5.76973
216053,-232.3278
216057,-1.538595
216061,-135.781
216065,-148.859
216069,19.61708
216073,-220.4037
216077,4.615784
216081,-110.0095
216085,-153.4748
216089,29.2333
216093,-218.4805
216097,-11.92411
216101,-108.4709
216105,-169.6301
216109,32.69514
216113,-209.6335
216117,-6.539028
216121,-86.16131
216125,-170.3994
216129,41.15741
216133,-203.4792
216137,-10.38551
216141,-62.31309
216145,-166.1682
216149,53.46617
216153,-195.4015
216157,-25.77146
216161,-44.61925
216165,-168.4761
216169,58.4666
216173,-180.7849
216177,-23.46357
216180,-28.464
216184,-170.0147
216188,70.77536
216192,-171.1687
216196,-40.00346
216200,-30.0026
216204,-191.555
216208,55.77406
216212,-162.7064
216216,-48.46573
216220,-14.61665
216224,-193.8629
216228,55.77406
216232,-153.8595
216236,-53.85082
216240,10.77016
216244,-187.3239
216248,60.0052
216252,-136.1656
216256,-58.85125
216260,19.61708
216264,-186.9393
216268,66.15957
216272,-119.6257
216276,-71.9293
216280,40.00346
216284,-168.4761
216288,74.62185
216292,-103.0858
216296,-72.31395
216300,50.38898
216304,-179.6309
216307,63.85168
216311,-91.54639
216315,-86.16131
216319,56.54336
216323,-183.4774
216327,53.46617
216331,-82.69947
216335,-103.4705
216339,55.00476
216343,-189.6318
216347,38.84952
216351,-75.00649
216355,-119.2411
216359,64.62098
216363,-181.5542
216367,32.69514
216371,-63.85168
216375,-124.6262
216379,67.31352
216383,-185.4007
216387,16.15524
216391,-63.85168
216395,-150.7823
216399,56.54336
216403,-191.1704
216407,6.154379
216411,-41.54206
216415,-147.7051
216419,77.31439
216423,-170.0147
216427,2.692541
216431,-27.69471
216434,-152.3209
216438,77.31439
216442,-166.1682
216446,-2.692541
216450,0.3846487
216454,-150.3976
216458,80.00693
216462,-152.3209
216466,-15.7706
216470,-8.462271
216474,-171.5533
216478,73.85255
216482,-150.7823
216486,-32.31049
216490,18.84779
216494,-154.2441
216498,99.23936
216502,-123.0876
216506,-25.77146
216510,33.84908
216514,-156.9367
216518,90.77709
216522,-120.7797
216526,-42.31136
216530,35.77233
216534,-181.5542
216538,68.08282
216542,-120.7797
216546,-50.38898
216550,61.54379
216554,-156.552
216558,85.00736
216561,-93.85428
216565,-61.92844
216569,56.54336
216573,-176.1691
216577,71.54466
216581,-83.08412
216585,-71.16001
216589,66.15957
216593,-170.0147
216597,68.46747
216601,-74.2372
216605,-91.16174
216609,68.46747
216613,-172.3226
216617,52.31222
216621,-71.16001
216625,-100.0087
216629,77.31439
216633,-167.7068
216637,47.31179
216641,-46.15784
216645,-101.9319
216649,89.62314
216653,-157.3213
216657,42.31136
216661,-42.31136
216665,-130.0113
216669,81.16087
216673,-167.3222
216677,23.46357
216681,-33.46444
216685,-130.3959
216688,93.08498
216692,-152.7055
216696,15.38595
216700,-24.23287
216704,-142.32
216708,86.9306
216712,-160.0139
216716,7.308325
216720,-4.231136
216724,-142.32
216728,88.08455
216732,-151.5516
216736,-10.00087
216740,1.153946
216744,-155.3981
216748,87.6999
216752,-141.9354
216756,-20.77103
216760,11.15481
216764,-168.0915
216768,80.39158
216772,-139.2428
216776,-39.23417
216780,15.38595
216784,-171.938
216788,81.93017
216792,-118.8564
216796,-41.54206
216800,33.07979
216804,-171.938
216808,75.77579
216812,-114.2407
216815,-60.38984
216819,39.61881
216823,-178.477
216827,69.23676
216831,-103.8551
216835,-68.46747
216839,51.92757
216843,-173.8612
216847,68.08282
216851,-93.08498
216855,-83.08412
216859,58.85125
216863,-179.6309
216867,60.38984
216871,-77.69903
216875,-91.93104
216879,61.15914
216883,-176.5537
216887,57.6973
216891,-65.00563
216895,-95.39287
216899,83.85341
216903,-163.091
216907,53.46617
216911,-45.77319
216915,-108.8556
216919,74.62185
216923,-168.4761
216927,40.00346
216931,-36.15698
216935,-109.2402
216939,98.47006
216942,-156.552
216946,41.54206
216950,-12.69341
216954,-119.2411
216958,96.93147
216962,-154.2441
216966,13.07806
216970,-20.00173
216974,-135.781
216978,93.46963
216982,-151.5516
216986,15.7706
216990,1.153946
216994,-141.5507
216998,92.70033
217002,-136.1656
217006,8.84692
217010,16.92454
217014,-143.474
217018,100.0087
217022,-136.5503
217026,-13.4627
217030,23.07892
217034,-153.8595
217038,90.77709
217042,-121.1643
217046,-10.77016
217050,44.2346
217054,-146.5511
217058,96.16217
217062,-111.5481
217066,-30.77189
217069,36.15698
217073,-168.4761
217077,83.46877
217081,-113.856
217085,-53.85082
217089,43.84995
217093,-166.5529
217097,80.00693
217101,-104.2398
217105,-60.77449
217109,61.15914
217113,-167.3222
217117,72.6986
217121,-88.4692
217125,-71.16001
217129,72.6986
217133,-160.0139
217137,72.6986
217141,-73.08325
217145,-85.00736
217149,65.39028
217153,-177.7077
217157,57.31265
217161,-61.92844
217165,-84.62271
217169,98.08542
217173,-151.1669
217177,71.16001
217181,-28.07935
217185,-84.62271
217189,106.163
217193,-144.6279
217196,59.2359
217200,-17.69384
217204,-90.77709
217208,116.9332
217212,-126.1648
217216,69.62141
217220,1.153946
217224,-97.31612
217228,123.0876
217232,-119.2411
217236,62.31309
217240,21.15568
217244,-91.16174
217248,136.9349
217252,-111.5481
217256,55.38941
217260,34.61838
217264,-100.0087
217268,139.2428
217272,-102.3166
217276,38.84952
217280,43.84995
217284,-105.0091
217288,137.7042
217292,-95.00823
217296,31.15654
217300,57.6973
217304,-116.1639
217308,127.3187
217312,-96.54682
217316,5.000433
217320,59.62055
217323,-130.7806
217327,115.7793
217331,-85.39201
217335,-3.461838
217339,65.39028
217343,-138.0889
217347,114.2407
217351,-77.31439
217355,-11.92411
217359,83.46877
217363,-142.32
217367,101.9319
217371,-81.54552
217375,-49.23503
217379,70.39071
217383,-144.2433
217387,105.7784
217391,-60.77449
217395,-50.77363
217399,80.39158
217403,-154.6288
217407,91.93104
217411,-50.38898
217415,-58.4666
217419,91.54639
217423,-148.859
217427,85.77666
217431,-36.92627
217435,-61.15914
217439,111.9328
217443,-142.7047
217447,73.85255
217450,-30.38725
217454,-89.2385
217458,100.778
217462,-144.2433
217466,71.9293
217470,-14.61665
217474,-85.77666
217478,117.7025
217482,-136.1656
217486,58.4666
217490,0.3846487
217494,-89.62314
217498,128.8573
217502,-123.4722
217506,58.4666
217510,19.61708
217514,-98.47006
217518,130.3959
217522,-109.2402
217526,63.08238
217530,40.38811
217534,-111.5481
217538,124.2415
217542,-118.4718
217546,29.61795
217550,40.00346
217554,-108.0863
217558,129.242
217562,-106.5477
217566,29.61795
217570,47.31179
217574,-131.9345
217577,125.0108
217581,-88.85385
217585,23.84822
217589,78.08368
217593,-112.3174
217597,140.3968
217601,-76.16044
217605,12.30876
217609,90.39244
217613,-104.2398
217617,141.5507
217621,-65.00563
217625,-7.692974
217629,88.08455
217633,-126.1648
217637,119.2411
217641,-69.62141
217645,-24.61752
217649,95.39287
217653,-126.9341
217657,115.01
217661,-46.92714
217665,-26.15611
217669,103.8551
217673,-133.4731
217677,105.3937
217681,-43.4653
217685,-45.77319
217689,107.7016
217693,-136.1656
217697,96.54682
217701,-37.69557
217704,-67.31352
217708,100.0087
217712,-149.2437
217716,63.46703
217720,-43.08065
217724,-84.62271
217728,97.70077
217732,-155.3981
217736,56.15871
217740,-34.61838
217744,-112.7021
217748,89.62314
217752,-166.5529
217756,28.84865
217760,-33.84908
217764,-123.0876
217768,95.77752
217772,-149.6283
217776,26.15611
217780,-24.23287
217784,-143.0893
217788,78.46833
217792,-166.5529
217796,-7.308325
217800,-38.84952
217804,-175.3998
217808,59.62055
217812,-185.016
217816,-37.31092
217820,-41.92671
217824,-194.2476
217828,45.38855
217831,-193.0936
217835,-66.54422
217839,-41.92671
217843,-213.0954
217847,30.77189
217851,-197.7094
217855,-88.85385
217859,-48.85038
217863,-236.9436
217867,11.53946
217871,-201.1713
217875,-113.4714
217879,-45.0039
217883,-250.4063
217887,-2.692541
217891,-210.0182
217895,-145.3972
217899,-53.46617
217903,-271.1773
217907,-31.54119
217911,-216.5572
217915,-167.3222
217919,-57.31265
217923,-285.794
217927,-37.69557
217931,-203.0945
217935,-188.8625
217939,-62.31309
217943,-289.6405
217947,-46.92714
217951,-190.7857
217955,-188.8625
217958,-40.00346
217962,-274.2545
217966,-33.84908
217970,-161.5524
217974,-182.7081
217978,-12.30876
217982,-261.1765
217986,-35.38768
217990,-139.2428
217994,-190.0165
217998,-6.539028
218002,-248.4831
218006,-32.69514
