timestamp,F3
722610,26.92541
722614,-11.53946
722618,-25.77146
722622,28.07935
722626,-56.54336
722630,6.539028
722634,-31.15654
722638,-47.69644
722642,21.92498
722646,-67.69817
722650,3.846487
722654,-12.69341
722658,-46.54249
722662,22.69427
722666,-65.39028
722670,-4.231136
722674,-17.30919
722678,-53.85082
722682,30.0026
722686,-46.54249
722689,7.308325
722693,-6.154379
722697,-45.38855
722701,26.15611
722705,-63.46703
722709,-4.615784
722713,-8.84692
722717,-63.08238
722721,24.23287
722725,-53.46617
722729,-2.692541
722733,-0.3846487
722737,-56.15871
722741,20.38638
722745,-55.77406
722749,-21.54033
722753,-8.84692
722757,-75.77579
722761,-6.154379
722765,-79.23763
722769,-31.54119
722773,-8.462271
722777,-66.92887
722781,25.77146
722785,-41.15741
722789,-36.15698
722793,-5.385082
722797,-76.92974
722801,9.616217
722805,-43.84995
722809,-31.15654
722813,3.461838
722816,-79.62228
722820,-6.539028
722824,-57.31265
722828,-57.6973
722832,-13.4627
722836,-88.4692
722840,-9.231568
722844,-63.46703
722848,-69.23676
722852,-20.00173
722856,-97.70077
722860,-11.92411
722864,-58.85125
722868,-55.77406
722872,8.462271
722876,-77.69903
722880,-6.923676
722884,-37.69557
722888,-56.54336
722892,12.30876
722896,-63.85168
722900,4.231136
722904,-28.464
722908,-59.2359
722912,-1.153946
722916,-82.69947
722920,-11.92411
722924,-29.2333
722928,-56.92801
722932,19.23243
722936,-62.31309
722940,-15.38595
722943,-33.84908
722947,-52.69687
722951,24.23287
722955,-68.08282
722959,-20.38638
722963,-20.77103
722967,-60.0052
722971,22.30962
722975,-53.46617
722979,5.000433
722983,8.077622
722987,-60.77449
722991,21.92498
722995,-53.46617
722999,-18.84779
723003,0.7692974
723007,-55.38941
723011,17.69384
723015,-46.54249
723019,-0.3846487
723023,16.15524
723027,-53.85082
723031,25.00216
723035,-43.4653
723039,-26.15611
723043,0
723047,-57.31265
723051,20.77103
723055,-35.77233
723059,-8.077622
723063,4.615784
723067,-68.46747
723070,18.46314
723074,-39.23417
723078,-25.77146
723082,21.15568
723086,-56.15871
723090,10.38551
723094,-33.46444
723098,-30.38725
723102,20.77103
723106,-48.85038
723110,41.15741
723114,-8.462271
723118,-23.07892
723122,16.53989
723126,-59.62055
723130,23.46357
723134,-17.30919
723138,-30.38725
723142,25.38681
723146,-54.23546
723150,19.23243
723154,-13.84735
723158,-30.77189
723162,31.92584
723166,-50.77363
723170,12.30876
723174,-17.69384
723178,-40.77276
723182,40.38811
723186,-47.69644
723190,9.616217
723194,3.461838
723197,-30.38725
723201,45.0039
723205,-43.08065
723209,10.77016
723213,-7.308325
723217,-44.61925
723221,36.15698
723225,-37.31092
723229,15.7706
723233,6.539028
723237,-48.46573
723241,23.46357
723245,-46.54249
723249,5.000433
723253,-0.7692974
723257,-50.00433
723261,41.54206
723265,-44.2346
723269,4.615784
723273,29.2333
723277,-34.61838
723281,38.46487
723285,-33.46444
723289,10.00087
723293,32.69514
723297,-23.84822
723301,62.69774
723305,-13.07806
723309,8.462271
723313,26.54076
723317,-50.00433
723321,36.92627
723324,-31.92584
723328,-8.077622
723332,35.00303
723336,-40.38811
723340,35.77233
723344,-21.15568
723348,-10.38551
723352,35.00303
723356,-47.31179
723360,36.92627
723364,-14.232
723368,-14.61665
723372,25.77146
723376,-47.31179
723380,22.69427
723384,-16.15524
723388,-22.69427
723392,25.00216
723396,-51.54292
723400,27.69471
723404,-4.615784
723408,-16.92454
723412,33.46444
723416,-50.38898
723420,31.15654
723424,2.307892
723428,-28.84865
723432,31.15654
723436,-40.00346
723440,23.46357
723444,-16.15524
723448,-42.31136
723451,32.31049
723455,-48.85038
723459,3.846487
723463,-6.154379
723467,-34.23373
723471,52.31222
723475,-24.61752
723479,20.38638
723483,2.307892
723487,-35.00303
723491,43.08065
723495,-40.00346
723499,12.30876
723503,16.53989
723507,-28.84865
723511,40.77276
723515,-47.69644
723519,-8.84692
723523,5.76973
723527,-46.15784
723531,29.61795
723535,-41.54206
723539,-0.3846487
723543,4.615784
723547,-57.31265
723551,25.00216
723555,-45.38855
723559,-12.69341
723563,0.7692974
723567,-68.46747
723571,7.692974
723575,-66.15957
723578,-20.38638
723582,12.69341
723586,-56.92801
723590,40.77276
723594,-21.15568
723598,-12.30876
723602,25.38681
723606,-50.00433
723610,25.77146
723614,-24.23287
723618,-23.46357
723622,16.92454
723626,-58.85125
723630,16.92454
723634,-31.15654
723638,-30.38725
723642,20.77103
723646,-56.54336
723650,19.61708
723654,-25.38681
723658,-33.84908
723662,25.77146
723666,-62.31309
723670,7.308325
723674,-13.07806
723678,-36.54163
723682,15.0013
723686,-65.77493
723690,14.61665
723694,-15.38595
723698,-41.92671
723702,34.61838
723705,-46.54249
723709,26.92541
723713,1.153946
723717,-38.08022
723721,37.31092
723725,-43.08065
723729,10.77016
723733,-1.538595
723737,-37.31092
723741,35.38768
723745,-50.77363
723749,7.308325
723753,5.76973
723757,-39.61881
723761,36.92627
723765,-35.77233
723769,6.154379
723773,-3.846487
723777,-62.69774
723781,17.69384
723785,-50.77363
723789,-7.692974
723793,0.3846487
723797,-46.15784
723801,42.31136
723805,-42.696
723809,-8.462271
723813,28.07935
723817,-27.31006
723821,44.61925
723825,-26.15611
723829,-2.692541
723832,10.00087
723836,-60.38984
723840,30.0026
723844,-37.31092
723848,-19.23243
723852,4.231136
723856,-74.62185
723860,2.692541
723864,-53.08152
723868,-24.61752
723872,20.77103
723876,-44.61925
723880,39.61881
723884,-16.92454
723888,-8.84692
723892,27.31006
723896,-54.62011
723900,33.84908
723904,-13.84735
723908,-20.77103
723912,27.31006
723916,-59.2359
723920,9.616217
723924,-31.15654
723928,-28.84865
723932,38.46487
723936,-40.00346
723940,31.92584
723944,-12.30876
723948,-33.84908
723952,41.15741
723956,-45.0039
723959,21.15568
723963,-15.7706
723967,-33.84908
723971,36.54163
723975,-51.54292
723979,23.84822
723983,-0.3846487
723987,-41.92671
723991,20.77103
723995,-55.00476
723999,13.4627
724003,1.538595
724007,-35.77233
724011,34.61838
724015,-57.31265
724019,-1.923243
724023,1.538595
724027,-37.31092
724031,36.15698
724035,-46.15784
