timestamp,F3
119467,-142.32
119471,149.2437
119475,-136.5503
119479,27.31006
119483,60.77449
119487,-146.9358
119491,149.2437
119495,-128.8573
119499,8.84692
119503,65.00563
119507,-165.3989
119511,136.1656
119514,-125.7801
119518,-11.15481
119522,72.6986
119526,-165.3989
119530,131.5499
119534,-121.9336
119538,-39.61881
119542,70.39071
119546,-193.8629
119550,105.0091
119554,-120.7797
119558,-64.23633
119562,69.23676
119566,-210.7875
119570,91.54639
119574,-112.7021
119577,-82.69947
119581,81.16087
119585,-200.0173
119589,93.08498
119593,-91.93104
119597,-98.85471
119601,84.62271
119605,-211.9414
119609,67.69817
119613,-94.23893
119617,-123.4722
119621,81.16087
119625,-222.7116
119629,45.77319
119633,-89.62314
119637,-148.0897
119641,83.85341
119645,-213.8647
119649,42.31136
119653,-64.23633
119657,-150.3976
119661,96.16217
119665,-208.4796
119669,29.2333
119673,-53.08152
119677,-163.4757
119681,96.16217
119685,-207.7103
119689,13.07806
119693,-38.08022
119697,-175.3998
119701,104.2398
119704,-190.4011
119708,10.00087
119712,-14.61665
119716,-171.5533
119720,122.7029
119724,-161.9371
119728,22.30962
119732,26.54076
119736,-155.3981
119740,145.3972
119744,-131.1652
119748,23.07892
119752,53.08152
119756,-156.1674
119760,147.7051
119764,-124.2415
119768,-1.153946
119772,57.6973
119776,-175.7844
119780,133.0884
119784,-117.7025
119788,-7.692974
119792,87.6999
119796,-161.5524
119800,146.1665
119804,-86.9306
119808,-4.615784
119812,121.549
119816,-133.0884
119820,170.784
119824,-47.31179
119828,1.153946
119831,143.8586
119835,-132.7038
119839,169.2454
119843,-26.54076
119847,-8.84692
119851,153.8595
119855,-128.088
119859,168.4761
119863,-1.923243
119867,-19.61708
119871,167.7068
119875,-129.6266
119879,143.474
119883,-19.23243
119887,-51.92757
119891,153.0902
119894,-150.013
119898,127.3187
119902,3.846487
119906,-75.39114
119910,155.3981
119914,-146.1665
119918,108.4709
119922,10.38551
119926,-88.4692
119930,158.8599
119934,-152.3209
119938,82.31482
119942,12.30876
119946,-111.9328
119950,148.4744
119954,-164.245
119958,50.00433
119962,14.232
119966,-133.8577
119970,144.2433
119974,-148.859
119978,49.23503
119982,35.77233
119986,-141.5507
119990,151.9362
119994,-136.9349
119998,35.00303
120002,50.00433
120006,-144.2433
120010,151.5516
120014,-132.7038
120018,13.07806
120021,60.38984
120025,-158.4753
120029,136.9349
120033,-134.2424
120037,-3.077189
120041,69.23676
120045,-172.7073
120049,130.0113
120053,-127.7034
120057,-32.69514
120061,60.38984
120065,-195.7862
120069,107.317
120073,-130.3959
120077,-63.85168
120081,63.46703
120085,-203.8638
120089,97.31612
120093,-119.2411
120097,-76.54509
120101,71.16001
120105,-215.0186
120109,78.08368
120113,-112.7021
120117,-97.70077
120121,79.23763
120125,-208.0949
120129,85.39201
120133,-88.08455
120137,-111.1635
120141,87.6999
120145,-208.8642
120148,67.31352
120152,-80.39158
120156,-118.4718
120160,105.3937
120164,-197.3248
120168,65.39028
120172,-51.15828
120176,-125.7801
120180,115.7793
120184,-183.4774
120188,64.62098
120192,-31.54119
120196,-129.6266
120200,130.0113
120204,-174.2459
120208,56.15871
120212,-7.692974
120216,-127.7034
120220,146.1665
120224,-150.013
120228,61.92844
120232,21.15568
120236,-131.9345
120240,148.859
120244,-146.5511
120248,46.15784
120252,35.38768
120256,-141.5507
120260,152.3209
120264,-135.3963
120268,28.07935
120272,41.54206
120275,-151.5516
120279,151.5516
120283,-130.7806
120287,6.539028
120291,53.46617
120295,-172.3226
120299,128.4727
120303,-131.5499
120307,-10.38551
120311,65.00563
120315,-178.0923
120319,135.781
120323,-103.0858
120327,-18.84779
120331,85.77666
120335,-170.0147
120338,128.088
120342,-109.2402
120346,-56.54336
120350,76.92974
120354,-192.709
120358,112.3174
120362,-96.54682
120366,-64.62098
120370,89.62314
120374,-199.6327
120378,98.08542
120382,-80.77622
120386,-78.08368
120390,97.31612
120394,-191.555
120398,96.16217
120402,-68.08282
120406,-92.31568
120410,110.3942
120414,-190.4011
120418,84.23806
120422,-60.38984
120426,-107.7016
120430,112.3174
120434,-193.4783
120438,71.9293
120442,-33.46444
120446,-116.1639
120450,125.0108
120454,-177.323
120458,73.85255
120462,-5.385082
120465,-116.1639
120469,143.8586
120473,-155.3981
120477,71.16001
120481,11.92411
120485,-126.1648
120489,141.9354
120493,-160.3985
120497,52.31222
120501,37.31092
120505,-123.4722
120509,160.7832
120513,-133.8577
120517,51.92757
120521,58.4666
120525,-130.0113
120529,169.2454
120533,-117.7025
120537,38.84952
120541,62.31309
120545,-150.7823
120549,146.5511
120553,-132.7038
120557,1.923243
120561,65.00563
120565,-165.0143
120569,135.0117
120573,-128.8573
120577,-20.38638
120581,58.4666
120585,-191.555
120589,114.6253
120592,-132.3191
120596,-46.92714
120600,71.16001
120604,-184.6314
120608,116.9332
120612,-106.5477
120616,-50.77363
120620,89.2385
120624,-186.9393
120628,110.3942
120632,-93.46963
120636,-62.31309
120640,101.5473
120644,-187.7086
120648,102.3166
120652,-79.23763
120655,-78.46833
120659,110.7788
120663,-178.8616
120667,106.9323
120671,-51.92757
120675,-80.77622
120679,136.5503
120683,-161.5524
120687,112.7021
120691,-23.84822
120695,-84.23806
120699,145.7819
120703,-156.1674
120707,100.3933
120711,-1.153946
120715,-85.39201
120719,156.9367
120723,-148.0897
120727,91.54639
120731,8.462271
120735,-111.9328
120739,152.7055
120743,-147.7051
120747,71.54466
120751,16.53989
120755,-119.2411
120759,163.091
120763,-137.3196
120767,58.4666
120771,40.00346
120775,-121.549
120779,165.3989
120782,-126.1648
120786,55.38941
120790,58.4666
120794,-133.0884
120798,163.8603
120802,-114.6253
120806,36.92627
120810,67.69817
120814,-136.5503
120818,163.091
120822,-106.163
120826,20.38638
120830,80.77622
120834,-151.1669
120838,151.9362
120842,-101.9319
120846,2.307892
120850,86.9306
120854,-162.7064
120858,142.32
120862,-96.93147
120866,-29.2333
120870,78.85298
120874,-185.016
120878,123.4722
120882,-93.85428
120886,-52.31222
120890,95.39287
120894,-183.8621
120898,109.2402
120902,-92.31568
120906,-73.4679
120909,95.39287
120913,-195.4015
120917,93.46963
120921,-80.00693
120925,-94.62358
120929,88.4692
120933,-205.0178
120937,80.77622
120941,-73.4679
120945,-116.9332
120949,96.54682
120953,-206.941
120957,61.54379
120961,-56.15871
120965,-115.7793
120969,118.0871
120973,-188.4779
120977,67.31352
120981,-26.15611
120985,-126.5494
120989,121.1643
120993,-176.5537
120997,65.77493
121001,-3.461838
121005,-127.3187
121009,140.3968
121013,-163.4757
121017,55.77406
121021,11.15481
121025,-134.2424
121029,138.4735
121033,-164.245
121036,33.46444
121040,29.2333
121044,-144.2433
121048,146.9358
121052,-140.7814
121056,36.15698
121060,50.00433
121064,-150.013
121068,151.5516
121072,-128.088
121076,26.54076
121080,72.31395
121084,-141.5507
121088,165.0143
121092,-106.9323
121096,6.923676
121099,84.62271
121103,-151.1669
121107,149.2437
121111,-104.2398
121115,-8.077622
121119,85.77666
121123,-174.6305
121127,131.5499
121131,-99.62401
121135,-30.77189
121139,88.08455
121143,-185.016
121147,109.6249
121151,-112.7021
121155,-69.62141
121159,88.85385
121163,-193.4783
121167,96.54682
121171,-100.778
121175,-84.23806
121179,89.62314
121183,-206.5563
121187,75.77579
121191,-105.3937
121195,-129.242
121199,66.15957
121203,-229.6353
121207,48.08109
121211,-100.0087
121215,-144.6279
121219,78.85298
121223,-226.5581
121226,31.92584
121230,-91.54639
121234,-165.0143
121238,68.85211
121242,-241.5594
121246,6.539028
121250,-86.16131
121254,-186.17
121258,68.85211
121262,-237.7129
121266,-9.616217
121270,-76.16044
121274,-210.4028
121278,63.46703
121282,-228.4813
121286,-16.53989
121290,-53.08152
121294,-200.0173
121298,84.23806
121302,-213.0954
121306,-23.46357
121310,-30.38725
121314,-206.1717
121318,86.54595
121322,-197.3248
121326,-30.38725
121330,-14.232
121334,-214.2493
121338,88.85385
121342,-184.6314
121346,-41.92671
121350,0
121353,-216.1726
121357,85.77666
121361,-180.0156
121365,-64.23633
121369,7.308325
121373,-234.6357
121377,67.69817
121381,-179.2463
121385,-85.00736
121389,17.69384
121393,-238.0975
121397,69.23676
121401,-154.6288
121405,-92.70033
121409,36.15698
121413,-225.0195
121416,79.23763
121420,-131.9345
121424,-103.0858
121428,58.08195
121432,-224.6348
121436,74.2372
121440,-110.3942
121444,-103.8551
121448,67.69817
121452,-230.0199
121456,56.15871
121460,-104.2398
121464,-130.3959
121468,70.77536
121472,-223.0962
121476,56.54336
121480,-83.08412
121484,-140.0121
121488,81.93017
121492,-224.2502
121496,41.54206
121500,-70.77536
121504,-148.859
121508,90.00779
121512,-218.4805
121516,27.31006
121520,-57.31265
121524,-170.0147
121528,81.93017
121532,-228.4813
121536,0.7692974
121540,-58.4666
121543,-193.0936
121547,81.93017
121551,-214.2493
121555,-2.692541
121559,-33.07979
121563,-189.2472
121567,91.16174
121571,-206.1717
121575,-19.23243
121579,-18.07849
121583,-205.0178
121587,86.54595
121591,-202.3252
