timestamp,F3
496434,98.08542
496438,168.8608
496442,146.5511
496446,108.8556
496450,172.3226
496454,91.16174
496458,156.1674
496462,137.7042
496466,100.0087
496470,175.3998
496474,94.62358
496478,154.2441
496481,147.7051
496485,99.23936
496489,177.7077
496493,96.93147
496497,142.7047
496501,148.0897
496505,95.39287
496509,166.9375
496513,88.08455
496517,143.8586
496521,162.3217
496525,105.7784
496529,189.6318
496533,116.1639
496537,146.1665
496541,154.2441
496545,100.3933
496549,194.6322
496553,138.8582
496557,169.2454
496561,192.3243
496565,133.8577
496569,215.4033
496573,138.0889
496577,165.0143
496581,201.9406
496585,130.7806
496589,215.4033
496593,154.2441
496597,164.6296
496601,194.2476
496605,122.3183
496608,215.7879
496612,165.3989
496616,173.0919
496620,219.2498
496624,135.781
496628,206.5563
496632,153.4748
496636,156.1674
496640,216.5572
496644,136.5503
496648,215.4033
496652,176.5537
496656,173.0919
496660,229.6353
496664,139.6275
496668,215.7879
496672,180.0156
496676,158.8599
496680,213.0954
496684,116.5486
496688,187.3239
496692,144.2433
496696,116.1639
496700,185.4007
496704,99.62401
496708,172.7073
496712,146.9358
496716,110.7788
496720,188.4779
496724,110.0095
496728,171.1687
496732,159.2446
496735,120.0104
496739,195.0169
496743,112.3174
496747,166.5529
496751,157.706
496755,104.6244
496759,194.2476
496763,125.7801
496767,170.0147
496771,176.1691
496775,130.3959
496779,208.0949
496783,123.8569
496787,148.859
496791,143.474
496795,75.00649
496799,149.2437
496803,68.46747
496807,97.31612
496811,134.627
496815,80.77622
496819,162.7064
496823,101.1626
496827,134.627
496831,168.8608
496835,95.00823
496839,174.2459
496843,110.0095
496847,129.242
496851,169.2454
496855,105.3937
496859,186.5546
496862,133.0884
496866,131.9345
496870,180.4002
496874,111.9328
496878,194.6322
496882,157.3213
496886,164.6296
496890,213.8647
496894,128.088
496898,211.1721
496902,171.938
496906,159.2446
496910,218.0958
496914,131.1652
496918,203.4792
496922,170.3994
496926,163.091
496930,221.9423
496934,137.7042
496938,212.7107
496942,185.016
496946,163.091
496950,236.5589
496954,154.6288
496958,216.9419
496962,188.4779
496966,151.9362
496970,228.4813
496974,159.6292
496978,224.2502
496982,210.7875
496986,166.1682
496989,230.4046
496993,142.7047
496997,203.0945
497001,198.0941
497005,157.3213
497009,235.7896
497013,144.6279
497017,198.4787
497021,200.0173
497025,145.0126
497029,226.1734
497033,152.7055
497037,189.6318
497041,193.0936
497045,137.3196
497049,212.7107
497053,139.2428
